@date,"@dlog(cp1,0,12)","@dlog(cp2,0,12)","@dlog(cp3,0,12)","@dlog(cp5,0,12)","@dlog(cp6,0,12)","@dlog(cp7,0,12)","@dlog(cp8,0,12)","@dlog(cp9,0,12)","@dlog(cp10,0,12)","@dlog(cp12,0,12)","@dlog(cp13,0,12)","@dlog(cp14,0,12)",cp16,"@dlog(cp17,0,12)",cp18,"@dlog(cp19,0,12)","@dlog(cp20,0,12)","@dlog(cp21,0,12)","@dlog(cp1(-1),0,12)","@dlog(cp2(-1),0,12)","@dlog(cp3(-1),0,12)","@dlog(cp5(-1),0,12)","@dlog(cp6(-1),0,12)","@dlog(cp7(-1),0,12)","@dlog(cp8(-1),0,12)","@dlog(cp9(-1),0,12)","@dlog(cp10(-1),0,12)","@dlog(cp12(-1),0,12)","@dlog(cp13(-1),0,12)","@dlog(cp14(-1),0,12)",cp16(-1),"@dlog(cp17(-1),0,12)",cp18(-1),"@dlog(cp19(-1),0,12)","@dlog(cp20(-1),0,12)","@dlog(cp21(-1),0,12)","@dlog(cp1(-2),0,12)","@dlog(cp2(-2),0,12)","@dlog(cp3(-2),0,12)","@dlog(cp5(-2),0,12)","@dlog(cp6(-2),0,12)","@dlog(cp7(-2),0,12)","@dlog(cp8(-2),0,12)","@dlog(cp9(-2),0,12)","@dlog(cp10(-2),0,12)","@dlog(cp12(-2),0,12)","@dlog(cp13(-2),0,12)","@dlog(cp14(-2),0,12)",cp16(-2),"@dlog(cp17(-2),0,12)",cp18(-2),"@dlog(cp19(-2),0,12)","@dlog(cp20(-2),0,12)","@dlog(cp21(-2),0,12)"
1998-04-01,0.0570272156076807,,,,0.1240779190832839,,,,0.0344611839357238,,0.0464643320524924,-0.0998063184990449,-15.3,,-2.1,0.042382254063682,,,0.044869527891886,,,,0.1404581675047449,,,,0.0148802566553998,,0.0477160947752448,-0.0863189173242551,-16.3,,-1.7,0.0288248267078419,,,0.0642384006734006,,,,0.1709951114317363,,,,0.0818573257149699,,0.0461754368482942,-0.0877985957818667,-8.3,,-1.8,0.0387612039384359,,
1998-05-01,0.0675828746246507,,,,0.0939403296077134,,,,0.0681980567035145,,0.0489697028163913,-0.1073746562916779,-7.6,,-1.4,0.0389508588388416,,,0.0570272156076807,,,,0.1240779190832839,,,,0.0344611839357238,,0.0464643320524924,-0.0998063184990449,-15.3,,-2.1,0.042382254063682,,,0.044869527891886,,,,0.1404581675047449,,,,0.0148802566553998,,0.0477160947752448,-0.0863189173242551,-16.3,,-1.7,0.0288248267078419,,
1998-06-01,0.065851997164807,,,,0.2219551922250655,,,,0.0490229942005306,,0.0497323468185282,-0.1142575080398069,-22.4,,-1.5,0.0401133383822935,,,0.0675828746246507,,,,0.0939403296077134,,,,0.0681980567035145,,0.0489697028163913,-0.1073746562916779,-7.6,,-1.4,0.0389508588388416,,,0.0570272156076807,,,,0.1240779190832839,,,,0.0344611839357238,,0.0464643320524924,-0.0998063184990449,-15.3,,-2.1,0.042382254063682,,
1998-07-01,0.0613283857101647,,,,0.1506148324562861,,,,0.0596463715782791,,0.0468226284745672,-0.113197757032335,-11.3,,-1.8,0.0373405047556021,,,0.065851997164807,,,,0.2219551922250655,,,,0.0490229942005306,,0.0497323468185282,-0.1142575080398069,-22.4,,-1.5,0.0401133383822935,,,0.0675828746246507,,,,0.0939403296077134,,,,0.0681980567035145,,0.0489697028163913,-0.1073746562916779,-7.6,,-1.4,0.0389508588388416,,
1998-08-01,0.0557071880070232,,,,0.1163470623438307,,,,0.0527305491959628,,0.0464063905028773,-0.1085421855639543,-12.5,,-0.9,0.0372562889513163,,,0.0613283857101647,,,,0.1506148324562861,,,,0.0596463715782791,,0.0468226284745672,-0.113197757032335,-11.3,,-1.8,0.0373405047556021,,,0.065851997164807,,,,0.2219551922250655,,,,0.0490229942005306,,0.0497323468185282,-0.1142575080398069,-22.4,,-1.5,0.0401133383822935,,
1998-09-01,0.0519264081290558,,,,0.1516986965799702,,,,0.0466358685394077,,0.0513152435635948,-0.1226040266984744,-14.1,,-0.4,0.0377125950982222,,,0.0557071880070232,,,,0.1163470623438307,,,,0.0527305491959628,,0.0464063905028773,-0.1085421855639543,-12.5,,-0.9,0.0372562889513163,,,0.0613283857101647,,,,0.1506148324562861,,,,0.0596463715782791,,0.0468226284745672,-0.113197757032335,-11.3,,-1.8,0.0373405047556021,,
1998-10-01,0.060242739178089,,,,0.1782596020101596,,,,0.0267214037420995,,0.0534235486540879,-0.1277807934331267,-6.3,,0.3,0.0382574669322188,,,0.0519264081290558,,,,0.1516986965799702,,,,0.0466358685394077,,0.0513152435635948,-0.1226040266984744,-14.1,,-0.4,0.0377125950982222,,,0.0557071880070232,,,,0.1163470623438307,,,,0.0527305491959628,,0.0464063905028773,-0.1085421855639543,-12.5,,-0.9,0.0372562889513163,,
1998-11-01,0.0658893840468239,,,,0.2813027761559947,,,,0.0365635714842023,,0.0564022258164147,-0.1359073910875929,-7.8,,1.5,0.0386113252183655,,,0.060242739178089,,,,0.1782596020101596,,,,0.0267214037420995,,0.0534235486540879,-0.1277807934331267,-6.3,,0.3,0.0382574669322188,,,0.0519264081290558,,,,0.1516986965799702,,,,0.0466358685394077,,0.0513152435635948,-0.1226040266984744,-14.1,,-0.4,0.0377125950982222,,
1998-12-01,0.061926772071537,,,,0.2115687851331049,,,,0.0236699707397516,,0.0586378218185341,-0.1392385498563273,-12.1,,1.0,0.0378470949650324,,,0.0658893840468239,,,,0.2813027761559947,,,,0.0365635714842023,,0.0564022258164147,-0.1359073910875929,-7.8,,1.5,0.0386113252183655,,,0.060242739178089,,,,0.1782596020101596,,,,0.0267214037420995,,0.0534235486540879,-0.1277807934331267,-6.3,,0.3,0.0382574669322188,,
1999-01-01,0.0565075238921695,,,,0.1447290192686381,,,,0.035858533012596,,0.0576095522368866,-0.1350013486199603,-13.8,,0.6,0.0337981176196402,,,0.061926772071537,,,,0.2115687851331049,,,,0.0236699707397516,,0.0586378218185341,-0.1392385498563273,-12.1,,1.0,0.0378470949650324,,,0.0658893840468239,,,,0.2813027761559947,,,,0.0365635714842023,,0.0564022258164147,-0.1359073910875929,-7.8,,1.5,0.0386113252183655,,
1999-02-01,0.0616677911203984,,,,0.2319842367222069,,,,-0.013200263534995,,0.0572483466552409,-0.1340219618250149,-15.9,,0.2,0.031352745793475,,,0.0565075238921695,,,,0.1447290192686381,,,,0.035858533012596,,0.0576095522368866,-0.1350013486199603,-13.8,,0.6,0.0337981176196402,,,0.061926772071537,,,,0.2115687851331049,,,,0.0236699707397516,,0.0586378218185341,-0.1392385498563273,-12.1,,1.0,0.0378470949650324,,
1999-03-01,0.0806317530139537,,,,0.287491083318482,,,,0.0283895440241677,,0.0508558195222175,-0.1363278563804559,-15.2,,-0.2,0.0370686528672017,,,0.0616677911203984,,,,0.2319842367222069,,,,-0.013200263534995,,0.0572483466552409,-0.1340219618250149,-15.9,,0.2,0.031352745793475,,,0.0565075238921695,,,,0.1447290192686381,,,,0.035858533012596,,0.0576095522368866,-0.1350013486199603,-13.8,,0.6,0.0337981176196402,,
1999-04-01,0.0428869151714401,,,,0.118046285145061,,,,0.0213680716333586,,0.054281035638839,-0.1302980158344135,-2.6,,-1.4,0.0240157450732159,,,0.0806317530139537,,,,0.287491083318482,,,,0.0283895440241677,,0.0508558195222175,-0.1363278563804559,-15.2,,-0.2,0.0370686528672017,,,0.0616677911203984,,,,0.2319842367222069,,,,-0.013200263534995,,0.0572483466552409,-0.1340219618250149,-15.9,,0.2,0.031352745793475,,
1999-05-01,0.0672122543268018,,,,0.2234995122840892,,,,0.0191501862347154,,0.0550985547715932,-0.1319464989947913,-7.6,,-1.6,0.0338862605623582,,,0.0428869151714401,,,,0.118046285145061,,,,0.0213680716333586,,0.054281035638839,-0.1302980158344135,-2.6,,-1.4,0.0240157450732159,,,0.0806317530139537,,,,0.287491083318482,,,,0.0283895440241677,,0.0508558195222175,-0.1363278563804559,-15.2,,-0.2,0.0370686528672017,,
1999-06-01,0.071373670183866,,,,0.2368824803803093,,,,0.0180711675657443,,0.0515133251303066,-0.1308709002250143,-8.5,,-0.3,0.0321309370743847,,,0.0672122543268018,,,,0.2234995122840892,,,,0.0191501862347154,,0.0550985547715932,-0.1319464989947913,-7.6,,-1.6,0.0338862605623582,,,0.0428869151714401,,,,0.118046285145061,,,,0.0213680716333586,,0.054281035638839,-0.1302980158344135,-2.6,,-1.4,0.0240157450732159,,
1999-07-01,0.0634079265092273,,,,0.1586871533039726,,,,-0.000346388435962,,0.0598420848385288,-0.1273567612239228,-6.5,,0.1,0.0369667106078983,,,0.071373670183866,,,,0.2368824803803093,,,,0.0180711675657443,,0.0515133251303066,-0.1308709002250143,-8.5,,-0.3,0.0321309370743847,,,0.0672122543268018,,,,0.2234995122840892,,,,0.0191501862347154,,0.0550985547715932,-0.1319464989947913,-7.6,,-1.6,0.0338862605623582,,
1999-08-01,0.0533987761869196,,,,0.2343031055309978,,,,0.0370762087687612,,0.0518104481752157,-0.1207890532549171,-7.8,,0.4,0.0327753740396774,,,0.0634079265092273,,,,0.1586871533039726,,,,-0.000346388435962,,0.0598420848385288,-0.1273567612239228,-6.5,,0.1,0.0369667106078983,,,0.071373670183866,,,,0.2368824803803093,,,,0.0180711675657443,,0.0515133251303066,-0.1308709002250143,-8.5,,-0.3,0.0321309370743847,,
1999-09-01,0.058483464285028,,,,0.2132337270056172,,,,0.0122853273575493,,0.0501396525897241,-0.1193163459748216,-6.2,,-0.2,0.0332565839914735,,,0.0533987761869196,,,,0.2343031055309978,,,,0.0370762087687612,,0.0518104481752157,-0.1207890532549171,-7.8,,0.4,0.0327753740396774,,,0.0634079265092273,,,,0.1586871533039726,,,,-0.000346388435962,,0.0598420848385288,-0.1273567612239228,-6.5,,0.1,0.0369667106078983,,
1999-10-01,0.0585463725340371,,,,0.0702949705587627,,,,0.0241354159522408,,0.0553790572869594,-0.1157836468321766,-6.9,,2.0,0.0393167943319561,,,0.058483464285028,,,,0.2132337270056172,,,,0.0122853273575493,,0.0501396525897241,-0.1193163459748216,-6.2,,-0.2,0.0332565839914735,,,0.0533987761869196,,,,0.2343031055309978,,,,0.0370762087687612,,0.0518104481752157,-0.1207890532549171,-7.8,,0.4,0.0327753740396774,,
1999-11-01,0.0455151949867147,,,,0.124239187041935,,,,0.0138714210883694,,0.0505669965038322,-0.099216108331996,0.3,,1.4,0.0349098179557554,,,0.0585463725340371,,,,0.0702949705587627,,,,0.0241354159522408,,0.0553790572869594,-0.1157836468321766,-6.9,,2.0,0.0393167943319561,,,0.058483464285028,,,,0.2132337270056172,,,,0.0122853273575493,,0.0501396525897241,-0.1193163459748216,-6.2,,-0.2,0.0332565839914735,,
1999-12-01,0.0534401993884596,,,,0.0249960844829004,,,,0.05894161165621,,0.0536872848802651,-0.0964207436429083,-3.7,,-0.2,0.0318964598804338,,,0.0455151949867147,,,,0.124239187041935,,,,0.0138714210883694,,0.0505669965038322,-0.099216108331996,0.3,,1.4,0.0349098179557554,,,0.0585463725340371,,,,0.0702949705587627,,,,0.0241354159522408,,0.0553790572869594,-0.1157836468321766,-6.9,,2.0,0.0393167943319561,,
2000-01-01,0.0502467825262051,,,,0.154444687722357,,,,0.0243861959449072,,0.051221453697698,-0.074517109207254,-2.9,,0.6999999999999998,0.0332436964223612,,,0.0534401993884596,,,,0.0249960844829004,,,,0.05894161165621,,0.0536872848802651,-0.0964207436429083,-3.7,,-0.2,0.0318964598804338,,,0.0455151949867147,,,,0.124239187041935,,,,0.0138714210883694,,0.0505669965038322,-0.099216108331996,0.3,,1.4,0.0349098179557554,,
2000-02-01,0.0533413980931038,,,,0.1116612712436264,,,,0.0471666292296895,,0.0512362371638133,-0.0711340382471368,-2.3,,1.8,0.0383273269362298,,,0.0502467825262051,,,,0.154444687722357,,,,0.0243861959449072,,0.051221453697698,-0.074517109207254,-2.9,,0.6999999999999998,0.0332436964223612,,,0.0534401993884596,,,,0.0249960844829004,,,,0.05894161165621,,0.0536872848802651,-0.0964207436429083,-3.7,,-0.2,0.0318964598804338,,
2000-03-01,0.0321964506920133,,,,-0.0099884693858864,,,,0.0296588008606075,,0.0544761461923659,-0.0754267770519705,-2.3,,2.4,0.0365429783118544,,,0.0533413980931038,,,,0.1116612712436264,,,,0.0471666292296895,,0.0512362371638133,-0.0711340382471368,-2.3,,1.8,0.0383273269362298,,,0.0502467825262051,,,,0.154444687722357,,,,0.0243861959449072,,0.051221453697698,-0.074517109207254,-2.9,,0.6999999999999998,0.0332436964223612,,
2000-04-01,0.0685601148539767,,,,0.0827018883476373,,,,0.0347014039093815,,0.0529112279541124,-0.077736149966018,-9.7,,1.5,0.0523953862745862,,,0.0321964506920133,,,,-0.0099884693858864,,,,0.0296588008606075,,0.0544761461923659,-0.0754267770519705,-2.3,,2.4,0.0365429783118544,,,0.0533413980931038,,,,0.1116612712436264,,,,0.0471666292296895,,0.0512362371638133,-0.0711340382471368,-2.3,,1.8,0.0383273269362298,,
2000-05-01,0.0181341068643146,,,,0.0282590544864973,,,,0.0020582121132051,,0.0483438424226427,-0.0738803705012527,-3.2,,-0.1,0.0309786578080144,,,0.0685601148539767,,,,0.0827018883476373,,,,0.0347014039093815,,0.0529112279541124,-0.077736149966018,-9.7,,1.5,0.0523953862745862,,,0.0321964506920133,,,,-0.0099884693858864,,,,0.0296588008606075,,0.0544761461923659,-0.0754267770519705,-2.3,,2.4,0.0365429783118544,,
2000-06-01,0.0278515382263577,,,,-0.0167856251748101,,,,0.0201172104938427,,0.0481217892721907,-0.0724027906150173,2.6,,-0.1,0.0363761214139097,,,0.0181341068643146,,,,0.0282590544864973,,,,0.0020582121132051,,0.0483438424226427,-0.0738803705012527,-3.2,,-0.1,0.0309786578080144,,,0.0685601148539767,,,,0.0827018883476373,,,,0.0347014039093815,,0.0529112279541124,-0.077736149966018,-9.7,,1.5,0.0523953862745862,,
2000-07-01,0.0348592612062841,,,,-0.0728031330972704,,,,0.0420983570981086,,0.0440915938731532,-0.0455851669335745,-2.7,,0.2,0.0318490808759941,,,0.0278515382263577,,,,-0.0167856251748101,,,,0.0201172104938427,,0.0481217892721907,-0.0724027906150173,2.6,,-0.1,0.0363761214139097,,,0.0181341068643146,,,,0.0282590544864973,,,,0.0020582121132051,,0.0483438424226427,-0.0738803705012527,-3.2,,-0.1,0.0309786578080144,,
2000-08-01,0.0265305167044012,,,,0.0127559971797683,,,,-0.0175253533205914,,0.0477344543738968,-0.0478621085411896,-10.1,,0.0,0.0293565688669747,,,0.0348592612062841,,,,-0.0728031330972704,,,,0.0420983570981086,,0.0440915938731532,-0.0455851669335745,-2.7,,0.2,0.0318490808759941,,,0.0278515382263577,,,,-0.0167856251748101,,,,0.0201172104938427,,0.0481217892721907,-0.0724027906150173,2.6,,-0.1,0.0363761214139097,,
2000-09-01,0.029467306149824,,,,-0.0544759534484704,,,,0.0220597855428783,,0.0545149008453496,-0.0483039030336316,-10.8,,-2.8,0.0372145696780474,,,0.0265305167044012,,,,0.0127559971797683,,,,-0.0175253533205914,,0.0477344543738968,-0.0478621085411896,-10.1,,0.0,0.0293565688669747,,,0.0348592612062841,,,,-0.0728031330972704,,,,0.0420983570981086,,0.0440915938731532,-0.0455851669335745,-2.7,,0.2,0.0318490808759941,,
2000-10-01,0.0089125457800998,,,,-0.1173966146929377,,,,-0.0012500576102754,,0.0430954064166275,-0.0434240567307941,-6.7,,-3.2,0.0265537550882228,,,0.029467306149824,,,,-0.0544759534484704,,,,0.0220597855428783,,0.0545149008453496,-0.0483039030336316,-10.8,,-2.8,0.0372145696780474,,,0.0265305167044012,,,,0.0127559971797683,,,,-0.0175253533205914,,0.0477344543738968,-0.0478621085411896,-10.1,,0.0,0.0293565688669747,,
2000-11-01,0.022222266557768,,,,-0.1085349128612787,,,,0.018225072844654,,0.0466968666913221,-0.0463004760734815,-7.6,,-1.9,0.0316934673189415,,,0.0089125457800998,,,,-0.1173966146929377,,,,-0.0012500576102754,,0.0430954064166275,-0.0434240567307941,-6.7,,-3.2,0.0265537550882228,,,0.029467306149824,,,,-0.0544759534484704,,,,0.0220597855428783,,0.0545149008453496,-0.0483039030336316,-10.8,,-2.8,0.0372145696780474,,
2000-12-01,0.0084527433802028,,,,-0.2334268472762541,,,,-0.0395801222058711,,0.0441394515574042,-0.0406271974983614,-2.8,,-2.2,0.0359204835649622,,,0.022222266557768,,,,-0.1085349128612787,,,,0.018225072844654,,0.0466968666913221,-0.0463004760734815,-7.6,,-1.9,0.0316934673189415,,,0.0089125457800998,,,,-0.1173966146929377,,,,-0.0012500576102754,,0.0430954064166275,-0.0434240567307941,-6.7,,-3.2,0.0265537550882228,,
2001-01-01,0.0214588389321228,,,,-0.0521265697255817,0.0470905327897455,0.0429227831843475,,-0.0240891542919143,,0.0432209602950965,-0.0353767111869549,-3.3,,-1.5,0.0329930107907943,,,0.0084527433802028,,,,-0.2334268472762541,,,,-0.0395801222058711,,0.0441394515574042,-0.0406271974983614,-2.8,,-2.2,0.0359204835649622,,,0.022222266557768,,,,-0.1085349128612787,,,,0.018225072844654,,0.0466968666913221,-0.0463004760734815,-7.6,,-1.9,0.0316934673189415,,
2001-02-01,0.0254886831056646,,,,-0.0542729146843239,0.0368367536023832,0.0428094558513807,,-0.0132349362149213,,0.0436739688033469,-0.0424706445576124,-14.8,,-2.0,0.0258610920272452,,,0.0214588389321228,,,,-0.0521265697255817,0.0470905327897455,0.0429227831843475,,-0.0240891542919143,,0.0432209602950965,-0.0353767111869549,-3.3,,-1.5,0.0329930107907943,,,0.0084527433802028,,,,-0.2334268472762541,,,,-0.0395801222058711,,0.0441394515574042,-0.0406271974983614,-2.8,,-2.2,0.0359204835649622,,
2001-03-01,0.032663539782475,,,,0.005444921437073,0.0304725844139062,0.0342785270702918,,4.557490464307534e-05,,0.0471238141982368,-0.0304874957419709,-7.4,,-1.3,0.0268648488757747,,,0.0254886831056646,,,,-0.0542729146843239,0.0368367536023832,0.0428094558513807,,-0.0132349362149213,,0.0436739688033469,-0.0424706445576124,-14.8,,-2.0,0.0258610920272452,,,0.0214588389321228,,,,-0.0521265697255817,0.0470905327897455,0.0429227831843475,,-0.0240891542919143,,0.0432209602950965,-0.0353767111869549,-3.3,,-1.5,0.0329930107907943,,
2001-04-01,0.0170269989661946,,,,-0.018389154044323,0.0221287081381573,0.0235779656895251,,-0.0257664092426805,,0.0403368318747183,-0.0377710745162405,-16.3,,-4.3,0.0199474050932533,,,0.032663539782475,,,,0.005444921437073,0.0304725844139062,0.0342785270702918,,4.557490464307534e-05,,0.0471238141982368,-0.0304874957419709,-7.4,,-1.3,0.0268648488757747,,,0.0254886831056646,,,,-0.0542729146843239,0.0368367536023832,0.0428094558513807,,-0.0132349362149213,,0.0436739688033469,-0.0424706445576124,-14.8,,-2.0,0.0258610920272452,,
2001-05-01,0.0361041952523075,,,,0.0550634775084706,0.0247974389063658,0.0261572005217818,,0.01144105914216,,0.041015885454378,-0.0160654021348847,-11.6,,-3.6,0.0252020624873274,,,0.0170269989661946,,,,-0.018389154044323,0.0221287081381573,0.0235779656895251,,-0.0257664092426805,,0.0403368318747183,-0.0377710745162405,-16.3,,-4.3,0.0199474050932533,,,0.032663539782475,,,,0.005444921437073,0.0304725844139062,0.0342785270702918,,4.557490464307534e-05,,0.0471238141982368,-0.0304874957419709,-7.4,,-1.3,0.0268648488757747,,
2001-06-01,0.0345961971447774,,,,0.0243336975965426,0.0371925381090276,0.0372800692109205,,-0.0010228031173928,,0.045263288835514,-0.032305700581551,-15.1,,-4.2,0.027645078562509,,,0.0361041952523075,,,,0.0550634775084706,0.0247974389063658,0.0261572005217818,,0.01144105914216,,0.041015885454378,-0.0160654021348847,-11.6,,-3.6,0.0252020624873274,,,0.0170269989661946,,,,-0.018389154044323,0.0221287081381573,0.0235779656895251,,-0.0257664092426805,,0.0403368318747183,-0.0377710745162405,-16.3,,-4.3,0.0199474050932533,,
2001-07-01,0.0158941785067936,,,,0.0686521050870023,0.0231715092372777,0.0299362578898323,,-0.0333630487009015,,0.0365945185835077,-0.0305477291747502,-8.8,,-5.2,0.0219653796295631,,,0.0345961971447774,,,,0.0243336975965426,0.0371925381090276,0.0372800692109205,,-0.0010228031173928,,0.045263288835514,-0.032305700581551,-15.1,,-4.2,0.027645078562509,,,0.0361041952523075,,,,0.0550634775084706,0.0247974389063658,0.0261572005217818,,0.01144105914216,,0.041015885454378,-0.0160654021348847,-11.6,,-3.6,0.0252020624873274,,
2001-08-01,0.035105899624872,,,,0.0371072568413346,0.0424328286946984,0.0522892595041373,,0.0064726932883241,,0.0345288305636408,-0.0052414572199994,-10.2,,-3.8,0.0277925860896699,,,0.0158941785067936,,,,0.0686521050870023,0.0231715092372777,0.0299362578898323,,-0.0333630487009015,,0.0365945185835077,-0.0305477291747502,-8.8,,-5.2,0.0219653796295631,,,0.0345961971447774,,,,0.0243336975965426,0.0371925381090276,0.0372800692109205,,-0.0010228031173928,,0.045263288835514,-0.032305700581551,-15.1,,-4.2,0.027645078562509,,
2001-09-01,0.029912786495176,,,,-0.0241369326575213,0.0168472075172356,0.0259310460593429,,-0.0103544675774314,,0.0296817564477187,-0.0099724156619478,-2.5,,-4.9,0.0190925759590978,,,0.035105899624872,,,,0.0371072568413346,0.0424328286946984,0.0522892595041373,,0.0064726932883241,,0.0345288305636408,-0.0052414572199994,-10.2,,-3.8,0.0277925860896699,,,0.0158941785067936,,,,0.0686521050870023,0.0231715092372777,0.0299362578898323,,-0.0333630487009015,,0.0365945185835077,-0.0305477291747502,-8.8,,-5.2,0.0219653796295631,,
2001-10-01,0.0248800300283411,,,,0.1082967139153385,0.0140141870347543,0.0247181689896951,,-0.0129878567742354,,0.0321858651594855,0.0034998375096551,-10.9,,-3.4,0.016334700950888,,,0.029912786495176,,,,-0.0241369326575213,0.0168472075172356,0.0259310460593429,,-0.0103544675774314,,0.0296817564477187,-0.0099724156619478,-2.5,,-4.9,0.0190925759590978,,,0.035105899624872,,,,0.0371072568413346,0.0424328286946984,0.0522892595041373,,0.0064726932883241,,0.0345288305636408,-0.0052414572199994,-10.2,,-3.8,0.0277925860896699,,
2001-11-01,0.0173524402413631,,,,0.0259630010648628,0.0117288371712618,0.0277670809688652,,-0.0145386705573802,,0.0327626568955814,0.0116815906309808,-15.1,,-4.9,0.0126041247027695,,,0.0248800300283411,,,,0.1082967139153385,0.0140141870347543,0.0247181689896951,,-0.0129878567742354,,0.0321858651594855,0.0034998375096551,-10.9,,-3.4,0.016334700950888,,,0.029912786495176,,,,-0.0241369326575213,0.0168472075172356,0.0259310460593429,,-0.0103544675774314,,0.0296817564477187,-0.0099724156619478,-2.5,,-4.9,0.0190925759590978,,
2001-12-01,0.0237058305416901,,,,0.0967893126139962,0.0370968463230259,0.0480597762584773,,0.019330623200477,,0.0330857673055238,0.0210761975797515,-4.3,,-5.1,0.0153103477759817,,,0.0173524402413631,,,,0.0259630010648628,0.0117288371712618,0.0277670809688652,,-0.0145386705573802,,0.0327626568955814,0.0116815906309808,-15.1,,-4.9,0.0126041247027695,,,0.0248800300283411,,,,0.1082967139153385,0.0140141870347543,0.0247181689896951,,-0.0129878567742354,,0.0321858651594855,0.0034998375096551,-10.9,,-3.4,0.016334700950888,,
2002-01-01,0.0199676151260037,,,,0.0399582887769316,0.0153176063811422,0.0247364042521098,,0.0244967833008153,,0.0338516822127061,0.0281676549750669,-14.5,,-6.5,0.011881103623728,,,0.0237058305416901,,,,0.0967893126139962,0.0370968463230259,0.0480597762584773,,0.019330623200477,,0.0330857673055238,0.0210761975797515,-4.3,,-5.1,0.0153103477759817,,,0.0173524402413631,,,,0.0259630010648628,0.0117288371712618,0.0277670809688652,,-0.0145386705573802,,0.0327626568955814,0.0116815906309808,-15.1,,-4.9,0.0126041247027695,,
2002-02-01,0.0049584755536198,,,,-0.1051964251066728,0.0335041105149951,0.0431486773972409,,0.0137069811768908,,0.0303001882949587,0.0756465741122278,-14.4,,-5.6,0.0177516431989426,,,0.0199676151260037,,,,0.0399582887769316,0.0153176063811422,0.0247364042521098,,0.0244967833008153,,0.0338516822127061,0.0281676549750669,-14.5,,-6.5,0.011881103623728,,,0.0237058305416901,,,,0.0967893126139962,0.0370968463230259,0.0480597762584773,,0.019330623200477,,0.0330857673055238,0.0210761975797515,-4.3,,-5.1,0.0153103477759817,,
2002-03-01,9.357263041565032e-05,,,,-0.1601177063136472,0.0428471347459957,0.0478867267470786,,-0.0002552462228306,,0.0253201412816199,0.0502542925357785,-11.9,,-7.0,0.0233994502985162,,,0.0049584755536198,,,,-0.1051964251066728,0.0335041105149951,0.0431486773972409,,0.0137069811768908,,0.0303001882949587,0.0756465741122278,-14.4,,-5.6,0.0177516431989426,,,0.0199676151260037,,,,0.0399582887769316,0.0153176063811422,0.0247364042521098,,0.0244967833008153,,0.0338516822127061,0.0281676549750669,-14.5,,-6.5,0.011881103623728,,
2002-04-01,-0.0026293007706712,,,,-0.0718148580439592,0.0356179645633227,0.0415739093801938,,0.0264441456291777,,0.0296009387767792,0.0753990526583683,-21.3,,-7.2,0.0076604789839729,,,9.357263041565032e-05,,,,-0.1601177063136472,0.0428471347459957,0.0478867267470786,,-0.0002552462228306,,0.0253201412816199,0.0502542925357785,-11.9,,-7.0,0.0233994502985162,,,0.0049584755536198,,,,-0.1051964251066728,0.0335041105149951,0.0431486773972409,,0.0137069811768908,,0.0303001882949587,0.0756465741122278,-14.4,,-5.6,0.0177516431989426,,
2002-05-01,0.0058191730738386,,,,-0.0627526514232652,0.0350277411217279,0.0426903730884742,,0.0039663819693842,,0.0298390823178742,0.0536572659021921,1.6,,-6.6,0.0159567557455844,,,-0.0026293007706712,,,,-0.0718148580439592,0.0356179645633227,0.0415739093801938,,0.0264441456291777,,0.0296009387767792,0.0753990526583683,-21.3,,-7.2,0.0076604789839729,,,9.357263041565032e-05,,,,-0.1601177063136472,0.0428471347459957,0.0478867267470786,,-0.0002552462228306,,0.0253201412816199,0.0502542925357785,-11.9,,-7.0,0.0233994502985162,,
2002-06-01,-0.0078943792591941,,,,-0.1740026342405478,0.0206504580624056,0.0308943085749273,,0.0,,0.0288322268168599,0.0633008188750432,-12.9,,-8.3,0.0122695272377209,,,0.0058191730738386,,,,-0.0627526514232652,0.0350277411217279,0.0426903730884742,,0.0039663819693842,,0.0298390823178742,0.0536572659021921,1.6,,-6.6,0.0159567557455844,,,-0.0026293007706712,,,,-0.0718148580439592,0.0356179645633227,0.0415739093801938,,0.0264441456291777,,0.0296009387767792,0.0753990526583683,-21.3,,-7.2,0.0076604789839729,,
2002-07-01,0.0100256871937443,,,,-0.0598122893153334,0.0382347522358879,0.0407978064425575,,0.0258476717585987,,0.0299978624152785,0.0664417648189532,-21.0,,-9.4,0.0178774198634608,,,-0.0078943792591941,,,,-0.1740026342405478,0.0206504580624056,0.0308943085749273,,0.0,,0.0288322268168599,0.0633008188750432,-12.9,,-8.3,0.0122695272377209,,,0.0058191730738386,,,,-0.0627526514232652,0.0350277411217279,0.0426903730884742,,0.0039663819693842,,0.0298390823178742,0.0536572659021921,1.6,,-6.6,0.0159567557455844,,
2002-08-01,0.0168192358518455,,,,-0.1038876466255871,0.0318335030459877,0.0372429888373071,,0.0206368928860003,,0.0375784826545615,0.054624897481907,-15.3,,-10.6,0.0211063889850304,,,0.0100256871937443,,,,-0.0598122893153334,0.0382347522358879,0.0407978064425575,,0.0258476717585987,,0.0299978624152785,0.0664417648189532,-21.0,,-9.4,0.0178774198634608,,,-0.0078943792591941,,,,-0.1740026342405478,0.0206504580624056,0.0308943085749273,,0.0,,0.0288322268168599,0.0633008188750432,-12.9,,-8.3,0.0122695272377209,,
