@date,"@dlog(exp1,0,12)","@dlog(exp2,0,12)","@dlog(exp3,0,12)","@dlog(exp4,0,12)","@dlog(exp5,0,12)","@dlog(exp6,0,12)","@dlog(exp7,0,12)","@dlog(exp8,0,12)","@dlog(exp9,0,12)","@dlog(exp10,0,12)","@dlog(exp11,0,12)","@dlog(exp12,0,12)","@dlog(exp1(-1),0,12)","@dlog(exp2(-1),0,12)","@dlog(exp3(-1),0,12)","@dlog(exp4(-1),0,12)","@dlog(exp5(-1),0,12)","@dlog(exp6(-1),0,12)","@dlog(exp7(-1),0,12)","@dlog(exp8(-1),0,12)","@dlog(exp9(-1),0,12)","@dlog(exp10(-1),0,12)","@dlog(exp11(-1),0,12)","@dlog(exp12(-1),0,12)","@dlog(exp1(-2),0,12)","@dlog(exp2(-2),0,12)","@dlog(exp3(-2),0,12)","@dlog(exp4(-2),0,12)","@dlog(exp5(-2),0,12)","@dlog(exp6(-2),0,12)","@dlog(exp7(-2),0,12)","@dlog(exp8(-2),0,12)","@dlog(exp9(-2),0,12)","@dlog(exp10(-2),0,12)","@dlog(exp11(-2),0,12)","@dlog(exp12(-2),0,12)"
1996-09-01,0.04451244853845,,,0.0113163931263304,0.0916053505583622,0.021951613315382,,,,0.0454055785364602,0.0649181500900084,,0.0892263653677574,,,0.0565497487134543,0.1117112351772924,0.0421948284225326,,,,0.0177676214181872,0.0686999505307817,,0.229391099042095,,,-0.0302931681073488,-0.0533298115661295,-0.0104299522610968,,,,0.03119930962698,0.2313596501464285,
1996-10-01,0.2108348785398384,,,0.0242059461151793,0.0886107083465823,0.0056777219042754,,,,0.0517708864984705,0.2006126012730895,,0.04451244853845,,,0.0113163931263304,0.0916053505583622,0.021951613315382,,,,0.0454055785364602,0.0649181500900084,,0.0892263653677574,,,0.0565497487134543,0.1117112351772924,0.0421948284225326,,,,0.0177676214181872,0.0686999505307817,
1996-11-01,0.0933172979538614,,,0.1088223830766601,0.2122057701749593,0.1412821564054454,,,,0.0616456798870634,0.0748812654637305,,0.2108348785398384,,,0.0242059461151793,0.0886107083465823,0.0056777219042754,,,,0.0517708864984705,0.2006126012730895,,0.04451244853845,,,0.0113163931263304,0.0916053505583622,0.021951613315382,,,,0.0454055785364602,0.0649181500900084,
1996-12-01,0.1929669104902736,,,0.0384228903506542,0.0630134204145367,0.0347802049181797,,,,0.0636704373887311,0.1565697485768211,,0.0933172979538614,,,0.1088223830766601,0.2122057701749593,0.1412821564054454,,,,0.0616456798870634,0.0748812654637305,,0.2108348785398384,,,0.0242059461151793,0.0886107083465823,0.0056777219042754,,,,0.0517708864984705,0.2006126012730895,
1997-01-01,0.1174522034575922,,,0.0610856440798546,0.1155221288474166,0.0787040402258316,,,,0.066792958028178,0.069409882857979,0.0538481259672476,0.1929669104902736,,,0.0384228903506542,0.0630134204145367,0.0347802049181797,,,,0.0636704373887311,0.1565697485768211,,0.0933172979538614,,,0.1088223830766601,0.2122057701749593,0.1412821564054454,,,,0.0616456798870634,0.0748812654637305,
1997-02-01,0.0815099706684296,,,0.0046902262491386,0.1871179763023516,0.0422945871716411,,,,0.0588107581052383,0.0255793277280709,0.0792991194909831,0.1174522034575922,,,0.0610856440798546,0.1155221288474166,0.0787040402258316,,,,0.066792958028178,0.069409882857979,0.0538481259672476,0.1929669104902736,,,0.0384228903506542,0.0630134204145367,0.0347802049181797,,,,0.0636704373887311,0.1565697485768211,
1997-03-01,0.2013919611091381,,,0.0821376544637661,0.0379487530819773,0.090015358889568,,,,0.0963068245355827,0.1516570877295109,0.1271511885609513,0.0815099706684296,,,0.0046902262491386,0.1871179763023516,0.0422945871716411,,,,0.0588107581052383,0.0255793277280709,0.0792991194909831,0.1174522034575922,,,0.0610856440798546,0.1155221288474166,0.0787040402258316,,,,0.066792958028178,0.069409882857979,0.0538481259672476
1997-04-01,0.2126694279654248,,,0.0265977514323179,-0.2783738232338226,0.0272367933781456,,,,0.0828302903614641,0.1646941746535546,0.1069567882124058,0.2013919611091381,,,0.0821376544637661,0.0379487530819773,0.090015358889568,,,,0.0963068245355827,0.1516570877295109,0.1271511885609513,0.0815099706684296,,,0.0046902262491386,0.1871179763023516,0.0422945871716411,,,,0.0588107581052383,0.0255793277280709,0.0792991194909831
1997-05-01,0.1093374292838582,,,0.1158227033002319,0.1406463197042313,0.077243084617228,,,,0.1102793461866111,0.0692596335471087,0.0922135605439331,0.2126694279654248,,,0.0265977514323179,-0.2783738232338226,0.0272367933781456,,,,0.0828302903614641,0.1646941746535546,0.1069567882124058,0.2013919611091381,,,0.0821376544637661,0.0379487530819773,0.090015358889568,,,,0.0963068245355827,0.1516570877295109,0.1271511885609513
1997-06-01,0.1536315130432122,,,0.06534656964857,0.0804023701799785,0.0516813439784549,,,,0.0995491874435998,0.1473083826060879,0.1089658058038516,0.1093374292838582,,,0.1158227033002319,0.1406463197042313,0.077243084617228,,,,0.1102793461866111,0.0692596335471087,0.0922135605439331,0.2126694279654248,,,0.0265977514323179,-0.2783738232338226,0.0272367933781456,,,,0.0828302903614641,0.1646941746535546,0.1069567882124058
1997-07-01,0.1563834590761139,,,0.0839868713536766,0.2214277010417262,0.0544796804983054,,,,0.107431578047382,0.1447320657648489,0.0905906643287801,0.1536315130432122,,,0.06534656964857,0.0804023701799785,0.0516813439784549,,,,0.0995491874435998,0.1473083826060879,0.1089658058038516,0.1093374292838582,,,0.1158227033002319,0.1406463197042313,0.077243084617228,,,,0.1102793461866111,0.0692596335471087,0.0922135605439331
1997-08-01,0.1649118151175077,,,0.1182762251775972,0.0863723766378345,0.0884704260198425,,,,0.1254955887830471,0.1339861494873933,0.1350456391501397,0.1563834590761139,,,0.0839868713536766,0.2214277010417262,0.0544796804983054,,,,0.107431578047382,0.1447320657648489,0.0905906643287801,0.1536315130432122,,,0.06534656964857,0.0804023701799785,0.0516813439784549,,,,0.0995491874435998,0.1473083826060879,0.1089658058038516
1997-09-01,0.263800069136808,,,0.0564387666811185,0.0935203468209753,0.0525529873492764,,,,0.1073371988973113,0.2115283638292311,0.0804427675688916,0.1649118151175077,,,0.1182762251775972,0.0863723766378345,0.0884704260198425,,,,0.1254955887830471,0.1339861494873933,0.1350456391501397,0.1563834590761139,,,0.0839868713536766,0.2214277010417262,0.0544796804983054,,,,0.107431578047382,0.1447320657648489,0.0905906643287801
1997-10-01,0.2044161242604634,,,0.1021845414362729,0.0710476895485161,0.0785796896307608,,,,0.1042184113924409,0.1881360831233713,0.1354338812498818,0.263800069136808,,,0.0564387666811185,0.0935203468209753,0.0525529873492764,,,,0.1073371988973113,0.2115283638292311,0.0804427675688916,0.1649118151175077,,,0.1182762251775972,0.0863723766378345,0.0884704260198425,,,,0.1254955887830471,0.1339861494873933,0.1350456391501397
1997-11-01,0.1508180072966141,,,0.1001784129960903,0.0137278418178663,0.0574370581192731,,,,0.1025960877046507,0.1353660086480559,0.1245263335647628,0.2044161242604634,,,0.1021845414362729,0.0710476895485161,0.0785796896307608,,,,0.1042184113924409,0.1881360831233713,0.1354338812498818,0.263800069136808,,,0.0564387666811185,0.0935203468209753,0.0525529873492764,,,,0.1073371988973113,0.2115283638292311,0.0804427675688916
1997-12-01,0.1225208231040166,,,0.0572305515204423,-0.0330913987502849,0.0522787813943654,,,,0.0924017597097521,0.1146862104775934,0.0695129852688971,0.1508180072966141,,,0.1001784129960903,0.0137278418178663,0.0574370581192731,,,,0.1025960877046507,0.1353660086480559,0.1245263335647628,0.2044161242604634,,,0.1021845414362729,0.0710476895485161,0.0785796896307608,,,,0.1042184113924409,0.1881360831233713,0.1354338812498818
1998-01-01,0.1165638196587721,,,0.1054680051693814,0.0186816095376727,0.0849964079716691,0.1606246053686568,0.1335710289081291,,0.1087229634772706,0.0950618751289269,0.1062192265107384,0.1225208231040166,,,0.0572305515204423,-0.0330913987502849,0.0522787813943654,,,,0.0924017597097521,0.1146862104775934,0.0695129852688971,0.1508180072966141,,,0.1001784129960903,0.0137278418178663,0.0574370581192731,,,,0.1025960877046507,0.1353660086480559,0.1245263335647628
1998-02-01,0.2074072776411206,,,0.1321183825342604,-0.0682184954223874,0.0815621087255422,0.1163927490270957,0.1323975922421238,,0.1194552956800749,0.233086262190362,0.1217581486027281,0.1165638196587721,,,0.1054680051693814,0.0186816095376727,0.0849964079716691,0.1606246053686568,0.1335710289081291,,0.1087229634772706,0.0950618751289269,0.1062192265107384,0.1225208231040166,,,0.0572305515204423,-0.0330913987502849,0.0522787813943654,,,,0.0924017597097521,0.1146862104775934,0.0695129852688971
1998-03-01,0.1343702524440981,,,0.0279917028840923,0.1002675476096346,0.0347073595921454,-0.0352584756549845,-0.0204911035828221,,0.070133071577739,0.1160557749454156,0.0596751157569404,0.2074072776411206,,,0.1321183825342604,-0.0682184954223874,0.0815621087255422,0.1163927490270957,0.1323975922421238,,0.1194552956800749,0.233086262190362,0.1217581486027281,0.1165638196587721,,,0.1054680051693814,0.0186816095376727,0.0849964079716691,0.1606246053686568,0.1335710289081291,,0.1087229634772706,0.0950618751289269,0.1062192265107384
1998-04-01,0.0508576011018071,,,0.1730955579066417,0.4923972360290562,0.1477611536125369,0.1757533135160951,0.2577378543860024,,0.1077688915343175,0.0438656423766588,0.115505010446717,0.1343702524440981,,,0.0279917028840923,0.1002675476096346,0.0347073595921454,-0.0352584756549845,-0.0204911035828221,,0.070133071577739,0.1160557749454156,0.0596751157569404,0.2074072776411206,,,0.1321183825342604,-0.0682184954223874,0.0815621087255422,0.1163927490270957,0.1323975922421238,,0.1194552956800749,0.233086262190362,0.1217581486027281
1998-05-01,0.1221176084032116,,,0.1093971191908593,0.0613485182902309,0.1059354894752626,0.1313694278502311,0.1441638975508343,,0.0916313065076876,0.117587329126735,0.0975895654976612,0.0508576011018071,,,0.1730955579066417,0.4923972360290562,0.1477611536125369,0.1757533135160951,0.2577378543860024,,0.1077688915343175,0.0438656423766588,0.115505010446717,0.1343702524440981,,,0.0279917028840923,0.1002675476096346,0.0347073595921454,-0.0352584756549845,-0.0204911035828221,,0.070133071577739,0.1160557749454156,0.0596751157569404
1998-06-01,0.1540340147248748,,,0.0970473180599782,0.1142157712070037,0.081019938588545,0.1155279133049678,0.1122423445723033,,0.0793833558209882,0.1446733412410523,0.0593092085788935,0.1221176084032116,,,0.1093971191908593,0.0613485182902309,0.1059354894752626,0.1313694278502311,0.1441638975508343,,0.0916313065076876,0.117587329126735,0.0975895654976612,0.0508576011018071,,,0.1730955579066417,0.4923972360290562,0.1477611536125369,0.1757533135160951,0.2577378543860024,,0.1077688915343175,0.0438656423766588,0.115505010446717
1998-07-01,0.1181621405656816,,,0.0883647867270962,0.0726294671981939,0.0836169825577925,0.0964903752128467,0.082510644823543,,0.0730215167411598,0.0762049342580013,0.1043503039396558,0.1540340147248748,,,0.0970473180599782,0.1142157712070037,0.081019938588545,0.1155279133049678,0.1122423445723033,,0.0793833558209882,0.1446733412410523,0.0593092085788935,0.1221176084032116,,,0.1093971191908593,0.0613485182902309,0.1059354894752626,0.1313694278502311,0.1441638975508343,,0.0916313065076876,0.117587329126735,0.0975895654976612
1998-08-01,0.0792016157045853,,,0.0784171384145455,0.0907044019736904,0.0660797743880401,0.1540802078338128,0.0851245133915856,,0.0665086591811627,0.0909284699182144,0.0856774904976358,0.1181621405656816,,,0.0883647867270962,0.0726294671981939,0.0836169825577925,0.0964903752128467,0.082510644823543,,0.0730215167411598,0.0762049342580013,0.1043503039396558,0.1540340147248748,,,0.0970473180599782,0.1142157712070037,0.081019938588545,0.1155279133049678,0.1122423445723033,,0.0793833558209882,0.1446733412410523,0.0593092085788935
1998-09-01,-0.0316888779663262,,,0.1123826454234002,0.0584149056927643,0.0726113801502545,0.1284461030302548,0.1229574887147233,,0.0394431943368749,-0.0293264435839724,0.0626288083520902,0.0792016157045853,,,0.0784171384145455,0.0907044019736904,0.0660797743880401,0.1540802078338128,0.0851245133915856,,0.0665086591811627,0.0909284699182144,0.0856774904976358,0.1181621405656816,,,0.0883647867270962,0.0726294671981939,0.0836169825577925,0.0964903752128467,0.082510644823543,,0.0730215167411598,0.0762049342580013,0.1043503039396558
1998-10-01,-0.0743310218548121,,,0.130036191953252,0.063910116532055,0.1035013112929341,0.1839298649111107,0.1833827663230654,,0.0363304978233798,-0.0711557552278492,0.0412934431717326,-0.0316888779663262,,,0.1123826454234002,0.0584149056927643,0.0726113801502545,0.1284461030302548,0.1229574887147233,,0.0394431943368749,-0.0293264435839724,0.0626288083520902,0.0792016157045853,,,0.0784171384145455,0.0907044019736904,0.0660797743880401,0.1540802078338128,0.0851245133915856,,0.0665086591811627,0.0909284699182144,0.0856774904976358
1998-11-01,-0.0326569791679798,,,0.0992337343267255,-0.0518538397611507,0.1005000432185507,0.1409517106673163,0.1390987986710881,,0.0343459212200367,0.0038782328634923,0.0580778166008943,-0.0743310218548121,,,0.130036191953252,0.063910116532055,0.1035013112929341,0.1839298649111107,0.1833827663230654,,0.0363304978233798,-0.0711557552278492,0.0412934431717326,-0.0316888779663262,,,0.1123826454234002,0.0584149056927643,0.0726113801502545,0.1284461030302548,0.1229574887147233,,0.0394431943368749,-0.0293264435839724,0.0626288083520902
1998-12-01,0.0093588874452787,,,0.1135445756085022,0.1377493928506368,0.1170692149237417,0.1275246984948665,0.1228689860668463,,0.0374072955547091,0.022083887384813,0.0552795930218774,-0.0326569791679798,,,0.0992337343267255,-0.0518538397611507,0.1005000432185507,0.1409517106673163,0.1390987986710881,,0.0343459212200367,0.0038782328634923,0.0580778166008943,-0.0743310218548121,,,0.130036191953252,0.063910116532055,0.1035013112929341,0.1839298649111107,0.1833827663230654,,0.0363304978233798,-0.0711557552278492,0.0412934431717326
1999-01-01,-0.0660376672230924,,,0.1047888867644388,0.1352546075832918,0.1076953472454285,0.0707522237797295,0.101736223917987,,0.0189211444798051,-0.036823074839873,-0.0129349865381422,0.0093588874452787,,,0.1135445756085022,0.1377493928506368,0.1170692149237417,0.1275246984948665,0.1228689860668463,,0.0374072955547091,0.022083887384813,0.0552795930218774,-0.0326569791679798,,,0.0992337343267255,-0.0518538397611507,0.1005000432185507,0.1409517106673163,0.1390987986710881,,0.0343459212200367,0.0038782328634923,0.0580778166008943
1999-02-01,-0.0249596027461809,,,0.1079313739848526,0.0703404823351689,0.1169060722906838,0.0655153095289104,0.1004353549464118,,0.0093137578114625,0.027519818230246,-0.0139311379818076,-0.0660376672230924,,,0.1047888867644388,0.1352546075832918,0.1076953472454285,0.0707522237797295,0.101736223917987,,0.0189211444798051,-0.036823074839873,-0.0129349865381422,0.0093588874452787,,,0.1135445756085022,0.1377493928506368,0.1170692149237417,0.1275246984948665,0.1228689860668463,,0.0374072955547091,0.022083887384813,0.0552795930218774
1999-03-01,0.0697113331176666,,,0.1164967230582849,0.0063454357236274,0.1158847711842945,0.1122841187868104,0.1513624941408711,,0.0389699319370513,0.0775335331900102,0.0286431187437088,-0.0249596027461809,,,0.1079313739848526,0.0703404823351689,0.1169060722906838,0.0655153095289104,0.1004353549464118,,0.0093137578114625,0.027519818230246,-0.0139311379818076,-0.0660376672230924,,,0.1047888867644388,0.1352546075832918,0.1076953472454285,0.0707522237797295,0.101736223917987,,0.0189211444798051,-0.036823074839873,-0.0129349865381422
1999-04-01,-0.0547491807463362,,,0.0513574819799753,-0.0327400038042746,0.0656663904243099,0.0424419914116,0.00928688031847,,-0.0141497539166599,-0.049534389370855,-0.1414905691040111,0.0697113331176666,,,0.1164967230582849,0.0063454357236274,0.1158847711842945,0.1122841187868104,0.1513624941408711,,0.0389699319370513,0.0775335331900102,0.0286431187437088,-0.0249596027461809,,,0.1079313739848526,0.0703404823351689,0.1169060722906838,0.0655153095289104,0.1004353549464118,,0.0093137578114625,0.027519818230246,-0.0139311379818076
1999-05-01,0.0088574206096208,,,0.0896788024573798,0.0178347244081553,0.1119085359824882,0.0372579827015098,0.0427642636060685,,0.0284132597849859,0.0493642324048337,-0.0574562193349859,-0.0547491807463362,,,0.0513574819799753,-0.0327400038042746,0.0656663904243099,0.0424419914116,0.00928688031847,,-0.0141497539166599,-0.049534389370855,-0.1414905691040111,0.0697113331176666,,,0.1164967230582849,0.0063454357236274,0.1158847711842945,0.1122841187868104,0.1513624941408711,,0.0389699319370513,0.0775335331900102,0.0286431187437088
1999-06-01,0.0615453405657788,,,0.1026596610318595,-0.0599892907275609,0.1150462776680658,0.0430751678808096,0.0790866740942117,,0.0271204266582465,0.0847077556277504,-0.0391670934909384,0.0088574206096208,,,0.0896788024573798,0.0178347244081553,0.1119085359824882,0.0372579827015098,0.0427642636060685,,0.0284132597849859,0.0493642324048337,-0.0574562193349859,-0.0547491807463362,,,0.0513574819799753,-0.0327400038042746,0.0656663904243099,0.0424419914116,0.00928688031847,,-0.0141497539166599,-0.049534389370855,-0.1414905691040111
1999-07-01,0.0219948892777868,,,0.1178230402367788,-0.0124810153356857,0.1389188968805204,0.0898693122989691,0.1172459102233194,,0.0403924928351235,0.0237658699778435,-0.0393616075811396,0.0615453405657788,,,0.1026596610318595,-0.0599892907275609,0.1150462776680658,0.0430751678808096,0.0790866740942117,,0.0271204266582465,0.0847077556277504,-0.0391670934909384,0.0088574206096208,,,0.0896788024573798,0.0178347244081553,0.1119085359824882,0.0372579827015098,0.0427642636060685,,0.0284132597849859,0.0493642324048337,-0.0574562193349859
1999-08-01,0.0327859839966002,,,0.0586606345458875,-0.0242392680671716,0.0996522231560206,0.0004796906135844,0.0656754005111253,,0.035128055366981,0.0751598508614392,-0.0649422771689156,0.0219948892777868,,,0.1178230402367788,-0.0124810153356857,0.1389188968805204,0.0898693122989691,0.1172459102233194,,0.0403924928351235,0.0237658699778435,-0.0393616075811396,0.0615453405657788,,,0.1026596610318595,-0.0599892907275609,0.1150462776680658,0.0430751678808096,0.0790866740942117,,0.0271204266582465,0.0847077556277504,-0.0391670934909384
1999-09-01,0.0943193217636402,,,0.0871895175094454,0.07731522575998,0.1353550657772686,0.0554858143142862,0.066099753964977,,0.0552076386165349,0.0781890586435416,-0.0130649080020583,0.0327859839966002,,,0.0586606345458875,-0.0242392680671716,0.0996522231560206,0.0004796906135844,0.0656754005111253,,0.035128055366981,0.0751598508614392,-0.0649422771689156,0.0219948892777868,,,0.1178230402367788,-0.0124810153356857,0.1389188968805204,0.0898693122989691,0.1172459102233194,,0.0403924928351235,0.0237658699778435,-0.0393616075811396
1999-10-01,0.1298329061518348,,,0.1262844864341001,0.1365976195272296,0.1538677543762254,0.1072206985968975,0.1449812270464576,,0.0903390310137415,0.1153292121853368,-0.0302077094373203,0.0943193217636402,,,0.0871895175094454,0.07731522575998,0.1353550657772686,0.0554858143142862,0.066099753964977,,0.0552076386165349,0.0781890586435416,-0.0130649080020583,0.0327859839966002,,,0.0586606345458875,-0.0242392680671716,0.0996522231560206,0.0004796906135844,0.0656754005111253,,0.035128055366981,0.0751598508614392,-0.0649422771689156
1999-11-01,0.18567830309434,,,0.0783091122852166,0.0816655457158486,0.1291992646408815,0.0882203989059764,0.0874657031842698,,0.0788461632601786,0.1404333626009375,-0.021768079733647,0.1298329061518348,,,0.1262844864341001,0.1365976195272296,0.1538677543762254,0.1072206985968975,0.1449812270464576,,0.0903390310137415,0.1153292121853368,-0.0302077094373203,0.0943193217636402,,,0.0871895175094454,0.07731522575998,0.1353550657772686,0.0554858143142862,0.066099753964977,,0.0552076386165349,0.0781890586435416,-0.0130649080020583
1999-12-01,0.1397190735994815,,,0.0194385148317657,0.1490395922464884,0.1122458216052066,0.0171232721532312,0.0047854328568552,,0.0748476642169721,0.1250202370884388,0.0083417619263244,0.18567830309434,,,0.0783091122852166,0.0816655457158486,0.1291992646408815,0.0882203989059764,0.0874657031842698,,0.0788461632601786,0.1404333626009375,-0.021768079733647,0.1298329061518348,,,0.1262844864341001,0.1365976195272296,0.1538677543762254,0.1072206985968975,0.1449812270464576,,0.0903390310137415,0.1153292121853368,-0.0302077094373203
2000-01-01,0.1913806880948296,-0.1116990815160416,,0.0017610617395202,0.0507174011444977,0.0893742892666793,0.0046852683971287,0.0466222757971452,,0.0677210383149953,0.1570721167981581,0.0747737895596012,0.1397190735994815,,,0.0194385148317657,0.1490395922464884,0.1122458216052066,0.0171232721532312,0.0047854328568552,,0.0748476642169721,0.1250202370884388,0.0083417619263244,0.18567830309434,,,0.0783091122852166,0.0816655457158486,0.1291992646408815,0.0882203989059764,0.0874657031842698,,0.0788461632601786,0.1404333626009375,-0.021768079733647
2000-02-01,0.2033391165262887,-0.0371736168444556,,0.0540962418363601,0.0997959591540666,0.1219709371917634,0.0519812620848298,0.0630183895272429,,0.0835021503053328,0.1463855083632452,0.0709536922010958,0.1913806880948296,-0.1116990815160416,,0.0017610617395202,0.0507174011444977,0.0893742892666793,0.0046852683971287,0.0466222757971452,,0.0677210383149953,0.1570721167981581,0.0747737895596012,0.1397190735994815,,,0.0194385148317657,0.1490395922464884,0.1122458216052066,0.0171232721532312,0.0047854328568552,,0.0748476642169721,0.1250202370884388,0.0083417619263244
2000-03-01,0.1394054002677442,0.0513528200120969,,0.0673400343438572,0.0804268254390638,0.1053453150037633,0.0454668662750048,0.0595558642119034,,0.0711982229417724,0.1176008782618005,0.0430134248617335,0.2033391165262887,-0.0371736168444556,,0.0540962418363601,0.0997959591540666,0.1219709371917634,0.0519812620848298,0.0630183895272429,,0.0835021503053328,0.1463855083632452,0.0709536922010958,0.1913806880948296,-0.1116990815160416,,0.0017610617395202,0.0507174011444977,0.0893742892666793,0.0046852683971287,0.0466222757971452,,0.0677210383149953,0.1570721167981581,0.0747737895596012
2000-04-01,0.1425269227761667,0.0201834564927825,,0.1752085058764016,0.0908597459142406,0.1767632404380901,0.1545432359862299,0.2436930997951307,,0.1311990370367048,0.116237060114404,0.1892224006268632,0.1394054002677442,0.0513528200120969,,0.0673400343438572,0.0804268254390638,0.1053453150037633,0.0454668662750048,0.0595558642119034,,0.0711982229417724,0.1176008782618005,0.0430134248617335,0.2033391165262887,-0.0371736168444556,,0.0540962418363601,0.0997959591540666,0.1219709371917634,0.0519812620848298,0.0630183895272429,,0.0835021503053328,0.1463855083632452,0.0709536922010958
2000-05-01,0.1928230835703814,-0.0663941023490988,,0.0245309652521292,0.0702666543061347,0.0804341522556573,-0.0568636809353613,-0.084519018447704,,0.0615469132160164,0.1192096783312912,0.1550632510985057,0.1425269227761667,0.0201834564927825,,0.1752085058764016,0.0908597459142406,0.1767632404380901,0.1545432359862299,0.2436930997951307,,0.1311990370367048,0.116237060114404,0.1892224006268632,0.1394054002677442,0.0513528200120969,,0.0673400343438572,0.0804268254390638,0.1053453150037633,0.0454668662750048,0.0595558642119034,,0.0711982229417724,0.1176008782618005,0.0430134248617335
2000-06-01,0.174891832983171,-0.031444511357682,,0.0762313400434191,0.1298260864844262,0.1146689561218234,0.071452677556028,0.0822046243188783,,0.0919973485943517,0.1096354719366665,0.1385171668666389,0.1928230835703814,-0.0663941023490988,,0.0245309652521292,0.0702666543061347,0.0804341522556573,-0.0568636809353613,-0.084519018447704,,0.0615469132160164,0.1192096783312912,0.1550632510985057,0.1425269227761667,0.0201834564927825,,0.1752085058764016,0.0908597459142406,0.1767632404380901,0.1545432359862299,0.2436930997951307,,0.1311990370367048,0.116237060114404,0.1892224006268632
2000-07-01,0.1451816586245708,-0.0191062542285518,,0.0893810706336317,0.1003782181146881,0.1052282981187495,0.005826857554485,-0.0335811144267097,,0.0580541674042018,0.1103146445800149,0.1107498440832825,0.174891832983171,-0.031444511357682,,0.0762313400434191,0.1298260864844262,0.1146689561218234,0.071452677556028,0.0822046243188783,,0.0919973485943517,0.1096354719366665,0.1385171668666389,0.1928230835703814,-0.0663941023490988,,0.0245309652521292,0.0702666543061347,0.0804341522556573,-0.0568636809353613,-0.084519018447704,,0.0615469132160164,0.1192096783312912,0.1550632510985057
2000-08-01,0.2534248008622057,-0.0584749837373923,,0.0565178910689123,0.1207215129517873,0.0784468861596216,-0.0092549854326371,-0.0982553109264934,,0.0516122057429688,0.1435588573440824,0.1445593022413511,0.1451816586245708,-0.0191062542285518,,0.0893810706336317,0.1003782181146881,0.1052282981187495,0.005826857554485,-0.0335811144267097,,0.0580541674042018,0.1103146445800149,0.1107498440832825,0.174891832983171,-0.031444511357682,,0.0762313400434191,0.1298260864844262,0.1146689561218234,0.071452677556028,0.0822046243188783,,0.0919973485943517,0.1096354719366665,0.1385171668666389
2000-09-01,0.1581866078407756,-0.0379497398069741,,0.0981311112159701,0.0578399597432799,0.1135154526681745,0.1127560362350692,0.0951491410375329,,0.0820921613284211,0.1043261319061095,0.1217108409636758,0.2534248008622057,-0.0584749837373923,,0.0565178910689123,0.1207215129517873,0.0784468861596216,-0.0092549854326371,-0.0982553109264934,,0.0516122057429688,0.1435588573440824,0.1445593022413511,0.1451816586245708,-0.0191062542285518,,0.0893810706336317,0.1003782181146881,0.1052282981187495,0.005826857554485,-0.0335811144267097,,0.0580541674042018,0.1103146445800149,0.1107498440832825
2000-10-01,0.1679673458535049,-0.0729029856194749,,0.0324834406949161,0.0334654158238709,0.0665070929938202,-0.010698903018131,-0.0408224488311468,,0.0438170823915289,0.0934912879081082,0.1089408454269014,0.1581866078407756,-0.0379497398069741,,0.0981311112159701,0.0578399597432799,0.1135154526681745,0.1127560362350692,0.0951491410375329,,0.0820921613284211,0.1043261319061095,0.1217108409636758,0.2534248008622057,-0.0584749837373923,,0.0565178910689123,0.1207215129517873,0.0784468861596216,-0.0092549854326371,-0.0982553109264934,,0.0516122057429688,0.1435588573440824,0.1445593022413511
2000-11-01,0.2116306494417408,-0.0493330108859773,,0.0472239101910787,0.021635628491623,0.0760216972995486,0.0194112315459484,0.0199445556091983,,0.0583277259425498,0.1378076266795851,0.119302415960206,0.1679673458535049,-0.0729029856194749,,0.0324834406949161,0.0334654158238709,0.0665070929938202,-0.010698903018131,-0.0408224488311468,,0.0438170823915289,0.0934912879081082,0.1089408454269014,0.1581866078407756,-0.0379497398069741,,0.0981311112159701,0.0578399597432799,0.1135154526681745,0.1127560362350692,0.0951491410375329,,0.0820921613284211,0.1043261319061095,0.1217108409636758
2000-12-01,0.1427416742254337,0.0139845491267678,,0.1293506374408952,-0.0991614747751121,0.0744914014403654,0.0620829831983495,0.0523405193672674,,0.0640296541879905,0.0529386862611822,0.117035772993316,0.2116306494417408,-0.0493330108859773,,0.0472239101910787,0.021635628491623,0.0760216972995486,0.0194112315459484,0.0199445556091983,,0.0583277259425498,0.1378076266795851,0.119302415960206,0.1679673458535049,-0.0729029856194749,,0.0324834406949161,0.0334654158238709,0.0665070929938202,-0.010698903018131,-0.0408224488311468,,0.0438170823915289,0.0934912879081082,0.1089408454269014
2001-01-01,0.1804136060413945,0.0081233853294175,,0.0757952615323986,-0.0191077961809416,0.0586490016217329,0.0731608256868892,0.1052119692301269,,0.0683533553842803,0.1344208850901331,0.0793685965525208,0.1427416742254337,0.0139845491267678,,0.1293506374408952,-0.0991614747751121,0.0744914014403654,0.0620829831983495,0.0523405193672674,,0.0640296541879905,0.0529386862611822,0.117035772993316,0.2116306494417408,-0.0493330108859773,,0.0472239101910787,0.021635628491623,0.0760216972995486,0.0194112315459484,0.0199445556091983,,0.0583277259425498,0.1378076266795851,0.119302415960206
2001-02-01,0.1387439292991104,0.0304087786963886,,0.0746366712195385,-0.0183626157694529,0.0431274741336107,0.0359411354076186,0.0644595611180429,,0.0568678511999412,0.0942025704413893,0.0788239171520963,0.1804136060413945,0.0081233853294175,,0.0757952615323986,-0.0191077961809416,0.0586490016217329,0.0731608256868892,0.1052119692301269,,0.0683533553842803,0.1344208850901331,0.0793685965525208,0.1427416742254337,0.0139845491267678,,0.1293506374408952,-0.0991614747751121,0.0744914014403654,0.0620829831983495,0.0523405193672674,,0.0640296541879905,0.0529386862611822,0.117035772993316
